Reya Dawnbringer,10E,「在我答應之前，你還沒死。」
"Kamahl, Pit Fighter",10E,在自由近乎失落之時，強壯心靈將挺身奪回。
Arcanis the Omnipotent,10E,「甭費心打探我的來歷宗族或八代遠祖。 瞧瞧我在死鬥坑的戰績，就可以下賭注了。」
"Squee, Goblin Nabob",10E,"「有些鬼怪是消耗品。 有些則根本擺脫不掉。 但他兩者都是～擺脫不掉的消耗品！」
～史塔克"
Ascendant Evincar,10E,寇維克斯的靈魂深陷天使詛咒，英雄氣概淪入萬丈黑暗。
Platinum Angel,10E,心中埋藏著不朽的秘密。
Air Elemental,10E,"「東風闖入西風時令統治區，猶如背藏利刃、面容冷漠的暴君，準備要背節行刺。」
～約瑟夫‧康拉德，《如鏡的大海》"
Angel of Mercy,10E,每顆淚珠都是一滴不朽。
Angel's Feather,10E,若遭冒犯，它將劃破強奪之手。 若係饋送，它將治癒領受之手。
Snapping Drake,10E,暴躁的龍獸習於獨居。 即使是守巢孵蛋的雌性，也會忍不住攻擊親生幼雛。
Aven Windreader,10E,「甚至連最微小的水紋都透露出十噚深的故事。」
Ballista Squad,10E,對付堅實緊密的陣型之良方。
Crucible of Worlds,10E,從最暗沉的灰燼中長出最堅強的種子。
Dusk Imp,10E,小惡魔的聰明程度剛好夠理解何謂殘酷。
Bog Wraith,10E,久太深知竹沼之危險，於是佈置守護以作預警。 但他沒想到索命客竟能毫不費力地找上門來。
Boomerang,10E,早年的傑姆拉獵人發明了能回到手上的武器。 陶拉里亞乙太術士則跳過武器階段，直接發展出這類咒語。
Bottle Gnomes,10E,增援...或是點心？
Coat of Arms,10E,"「哈，二，三，四，
我們不會往下數。」"
Consume Spirit,10E,"「你的血肉，你的骨髓，你的精魂～全屬於我。」
～蓋司屬下梅瓦"
Sunken Hope,10E,"「我從不考慮對手有何期望。 期望隨著浪潮漲落。 他們只會更快撤退。」
～大使拉夸塔"
Kavu Climber,10E,"「幾根樹枝斷裂，樹葉颯颯作響，接著一聲震天狂吼。 當死亡從天而降，我們一行人毫無機會逃離。」
～妖精吟遊詩人塔欣"
Creeping Mold,10E,腐霉爬過牆垣，侵入每處縫隙，直到白淨的岩石支撐不住而爆裂。
Cruel Edict,10E,"「下一句話好好想過再說。 那會是你的遺言。」
～不可近的菲姬"
Demolish,10E,"「千錘百煉磨成鋼，
不成材？ 全毀葬。」
～矮人冶鐵歌"
Demon's Horn,10E,其彎弧好似生與死的糾結。
Demystify,10E,"「在現實無法立足者，才會尋求幻影支撐。」
～柯‧曼諾"
Diabolic Tutor,10E,最好的點子常常出自最壞的心靈。
Dragon's Claw,10E,雖已不在龍掌之上，卻似乎依然緊扣著敵手不放。
Drudge Skeletons,10E,"「死者可成為良好的士兵。 它們不會違背命令，它們從不投降，它們也不會因為身上隨便哪塊部份掉下來就停止戰鬥。」
～妮維亞洛，《死靈術士手冊》"
Elvish Berserker,10E,敵人當之披靡，宛如秋風掃落葉般。
Elvish Champion,10E,"「利刃成林
以禦蔽空之敵」
～妖精讚歌"
Elvish Piper,10E,"蓋亞肇生世界，而後世界一片沈寂。 蓋亞肇生世界中之妖精，而後世界不再沈寂。
～妖精教誨"
Llanowar Sentinel,10E,"「森林中的眼目和樹葉一樣多。」
～晴空號的米麗"
Evacuation,10E,"「一旦我讓風吹起，你會看到手下兵士如煙散去。」
～西風法師阿蕾克絲"
Festering Goblin,10E,活著的時候是個活動垃圾堆， 死後也沒啥變化。
Earth Elemental,10E,大地元素之力量如盤石，堅毅如山脈。 他們自古便立基於大地，碌碌眾生的莽撞急切在其眼中顯得可笑之至。
Wild Griffin,10E,"「由於代價太高，我只好放棄建立獅鷲騎兵中隊的夢想。 只要一匹獅鷲掙脫轡頭，就會吃掉三名訓練師。」
～奇亞多王達利安"
Highway Robber,10E,「夫人，今晚留下妳的錢，還有妳的命。」
Furnace of Rath,10E,大熔爐等待著下一位能揚起末日戰火的主子。
Giant Spider,10E,"「我在穆塔尼那邊受訓時，他要我坐下來觀察亞維馬雅的蜘蛛，一次要好幾個小時。 我從牠們身上學到了匿蹤，耐心，以及網下風龍獸的最好方法。」
～晴空號的米麗"
Glorious Anthem,10E,只要聽過一次，天使戰歌將永遠成為聆聽者的一部份。
Knight of Dusk,10E,「叫你最強的手下與我一戰。 我要用他們的血洗劍。」
Goblin King,10E,為了成為國王，奴斯吉爾對布羅格作了布羅格對烏克富、烏克富對維多、維多對洛爾，以及洛爾對奧羅克...等所作的事。
Duct Crawler,10E,"「老大要我們試看看訓練牠。 要牠攻擊～牠吃掉夫魯。 要牠快跑～牠就跑不見。 成功！」
～鬼怪探窟員狄力"
Goblin Piker,10E,當他搞清楚這東西哪一頭是尖端時，便晉升為守衛。
Goblin Sky Raider,10E,鬼怪語裡面的「飛行」，翻譯起來其實比較接近「慢慢掉下來」。
Grave Pact,10E,"「忠誠的束縛可以把人綁到墳墓裡。」
～天威大魔將寇維克斯"
Gravedigger,10E,滿載的棺木就像滿載的寶庫～兩者都對賊有吸引力。
Grizzly Bears,10E,"「千萬別忘記了，在多明納里亞諸般神奇之中，有個生命的系統存在著；裡面包括了獵物與獵者，彼此不會爭戰或是搶奪遠古力量。」
～百獸女皇裘蕾爾"
Hill Giant,10E,幸運地，山丘巨人有著可讓人類輕易躲藏的大盲點； 不幸地，這些盲點正位於其腳底下。
Holy Day,10E,"「今天境內一片歡慶平和，但戰事還沒結束。 把嗜血慾望先收好；你明天就會用到。」
～撒姆尼人的醫療員卡林"
Honor Guard,10E,一分力量，十分勇氣。
Horseshoe Crab,10E,"「嗯...這看來像是蟲子。 快打開來嚐嚐它到底是不是！」
～鬼怪機艙員斯奎"
Howling Mine,10E,傳說中，那礦井會嘶吼著死在其中者的臨終話語。
Hunted Wumpus,10E,只要一頭就能讓一打人整個月不餓肚子。
Hypnotic Specter,10E,遭襲者的眼睛都爆裂著血絲，破碎夢想從中流洩。
Icy Manipulator,10E,火焰蘊含著渾沌與毀滅的鼓動，以及生命的種子。 寒冰蘊含著安寧與秩序的完善，以及死亡的寂靜。
Tundra Wolves,10E,"「我聽到牠們淒厲的吼聲；狼群正呼叫凍原另一端的家族成員。」
～歐尼亞斥候"
True Believer,10E,他的信念無比堅定，單將事實攤在眼前還無法令他動搖分毫。
Kraken's Eye,10E,亮似明鏡，闇如深洋。
Lava Axe,10E,「接招！」
Lightning Elemental,10E,"「閃耀的光芒，波動的裂隙，
他穿過生命直達墓場而安息。」
～威廉．諾克斯，「凡命」"
Llanowar Elves,10E,"每踩斷腳下一根樹枝就打斷一根骨頭。
～羅堰族對非法入侵者的罰則"
Looming Shade,10E,其外型從未固定，被無影陰風推壓不已。
Lord of the Undead,10E,「親愛的，別為失敗落淚。 妳死後將為更崇高的目標效命～我的目標。」
Lumengrid Warden,10E,護持師凝視著無盡頭的進展汪洋。
Mahamoti Djinn,10E,神燈巨靈乘著風的翅膀，擁有大氣精靈中的高貴血統。 他是詭計與誤導的專家，不論身處賭場或戰場都是一等高手。
Loxodon Mystic,10E,秘教徒長者嚴循禁語誓言，就連在身邊的人也必須奉行。
Megrim,10E,"「痛苦是工具，也是技藝。 一如工具，它得磨利。 一如技藝，它得施展。」
～柯幫刑吏虎克"
Might of Oaks,10E,「猜猜看，我要把它插在哪裡！」
Millstone,10E,石輪日夜不息地轉動，所發出的恐怖聲響將許多法師逼得發狂。
Mind Rot,10E,"「精神攻擊最美妙之處，就是中招者根本不記得自己中了招。」
～瓦拉司"
Nantuko Husk,10E,"靈魂發散光芒，死亡為其暗影。 光芒漸微之時，生與死終結合。
～螳人教誨"
Natural Spring,10E,"「珠寶不能吃，黃金不能喝。 文明會向你需索代價者，大自然只默默提供。」
～瑪洛術士莫黎墨"
Naturalize,10E,"「嗯，還有個漂亮花瓶可用呢. ...」
～索地威工匠阿肯．達格森"
Nightmare,10E,他的鐵蹄巨響將夢擊入絕境。
Orcish Artillery,10E,"「想宰我的部下？ 找兩個人陪他們玩玩。」
～喀左格將軍"
Ornithopter,10E,"「能改良索藍原始設計是我的榮幸。 也許歷史會為我的成果記下一小筆功勞。」
～學徒時期的克撒"
Pacifism,10E,在葛瑞克的一生中，這是他首次感到內心的溫情與暖意。
Angelic Wall,10E,"「聖祖靈以無從領略的形式保護著我們。」
～祕教長老"
Time Stretch,10E,今朝何其多。
Plague Beetle,10E,沒人知道他們的稱呼是源於身上所帶的疾病，或是他們繁殖的速度。
Puppeteer,10E,"「自由意志有一點很有趣： 沒了它，你也感覺不出有何差別。」
～大使拉夸塔"
Raging Goblin,10E,他對世界、家庭和他的生活都感到憤怒。 但大多時候他只是純粹憤怒。
Rampant Growth,10E,大自然為她的問題而栽培答案。
Ravenous Rats,10E,老鼠的眼中沒有神聖之物， 所有東西都是一頓飽餐。
Severed Legion,10E,日落後的艾非托沒人會應門。
Relentless Assault,10E,「手下留情？ 運動場上才可能手下留情，戰場上沒這回事。」
Reminisce,10E,就算只替往事留個小門縫，泉湧的回憶也可能讓門招架不住。
Remove Soul,10E,當敵手無兵可用，便是你勝利之時。
Rod of Ruin,10E,這支棍棒是遠古年代的遺物...那是個殘忍、惡毒、心靈敗壞的年代。
Rootwalla,10E,想要偷襲蘿特瓦拉的話，你將會發現自己得面對兩倍大的蜥蜴。
Royal Assassin,10E,修習匿蹤技藝的皇家刺客總是細心選擇其犧牲品，不倚仗蠻力，即時且精準地行動。
Bloodfire Colossus,10E,他得花上全力來維持內在的怒火。
Angelic Chorus,10E,榮光聲韻乃為惡者輓歌。
Angelic Blessing,10E,只有勇於正視自身致命弱點的戰士，才能受到超凡力量的庇護。
Rock Badger,10E,"「牠衝向要塞時，我還當成是頭熊。 到了牠撞破壁壘與半數衛兵後，我真巴不得牠是頭熊。」
～巨弩守衛"
Mobilization,10E,勝仗得靠力量，英勇，以及數量～尤其是數量。
Scathe Zombies,10E,"「它們呻吟、碰撞，站起身來，
口不言語，眼不理睬；
看到死人如此復生，
即使在夢中，還是很古怪。」
～山繆．泰勒．柯律芝，
「古舟子詠」"
Sea Monster,10E,這種怪物的傳說很容易給當成迷思～直到你感到三十萬磅的迷思重重壓上船身。
Seedborn Muse,10E,"「她的聲音蘊含野性，不羈而純淨。」
～德魯伊侍僧卡馬爾"
Sengir Vampire,10E,帝國興落，邪惡永存。
Serra Angel,10E,她的劍吟唱著比任何歌曲更優美的旋律。
Shivan Dragon,10E,西瓦山脈無庸置疑的主人。
Rootwater Commando,10E,如今很少見到根潭的人魚，但妖精屍體還是多如往昔。
Skyhunter Patrol,10E,"「我們獅族飛入長空，藉以統治無盡平原。」
～金獅王洛夏"
Soul Feast,10E,"「我聞到活人新鮮血液的氣息。 我聽到它在皮膚底下滑動的聲音。 這熱情邀約令我飢渴難以抗拒。」
～辛格氏吸血鬼優利"
Soul Warden,10E,"仔細照護靈魂，勿使之迷途。
～維克族教諭"
Spellbook,10E,"「這個聰慧女子將所學的每樣東西都寫進書裡；最後每一頁都被墨水塗黑了，她又改用白墨水，重新開始。」
～銀魔像卡恩"
Spined Wurm,10E,其刺棘有如鋸上尖齒，在領地的植群刻上鮮明記號。
Spineless Thug,10E,這沒骨氣的傢伙硬是擺出副凶殘模樣。
Sudden Impact,10E,"「有人認為先考慮再行動才穩當。 我拿下的人頭通常都還在考慮各種應對之道。」
～熔岩法師赭拉瓦"
Suntail Hawk,10E,目如炫日，鳴似寒風。
Telepathy,10E,"「問題不在於我能否解讀心靈， 而是我還沒找到值得解讀的。」
～大使拉夸塔"
Thieving Magpie,10E,一般鳥兒收集細枝築巢， 鵲則是收集寶石來築巢。
Threaten,10E,鬼怪激勵行動的技巧粗糙卻有效。
Tidings,10E,"「雖然信件長達數頁，我只要瞧瞧信差的表情便能曉得重點。」
～魔法大師巴林"
Wall of Wood,10E,半獸人伐木工當晚將器具磨利，好準備第二天的工作。 他們醒來時卻發現樹林也做好了自己的準備。
Traumatize,10E,"「有教養的心靈沉甸甸地塞滿學識。 它也最容易被自身的重量壓垮。」
～大使拉夸塔"
Treetop Bracers,10E,重力的意義，端看你如何解釋它。
Underworld Dreams,10E,"「在昏眩的心靈暗窟裡，夢以晝間商隊散落的片段築巢。」
～拉賓德拉納．泰戈爾"
Unholy Strength,10E,此等力量強體而噬魂。
Venerable Monk,10E,歲月磨蝕肉身，卻光亮了心靈。
Verdant Force,10E,若讓大自然恣意而行，必將盈滿任何容器，掙脫任何限制，漫出任何疆域。
Gaea's Herald,10E,「蓋亞以自然暴烈之聲歌唱：千百種嚎叫、轟鳴、呼喊，每樣都不容忽視。」
Youthful Knight,10E,胸中理想勝過身外鎧甲。
Viridian Shaman,10E,對自然世界而言，她是個鮮活象徵；對自然之敵而言，她是位難纏對手。
Warrior's Honor,10E,"「正義戰士終將面對一場不可能取勝的戰鬥。 而她將如同往日地祝福這一天。」
～神聖復仇者阿玆蜜拉"
Loyal Sentry,10E,「我的使命很簡單：讓你永遠看不到要塞內部，無論任何代價。」
Pyroclasm,10E,"「空氣燃燒時，只有死亡才能深呼吸。」
～博卡登巫師"
Cloud Elemental,10E,空民以生體雲朵環繞天空居城，兼收劍與盾之效。
Wurm's Tooth,10E,亞龍不會說謊。 它若張開嘴巴，就是要把你吃掉。
Doomed Necromancer,10E,許多死靈術士的遺言是同一句～用來結束亡物儀式的那句。
Terramorphic Expanse,10E,邁開兩步，向北邁進動盪將來，向南則為無寧過往，向東步回眼下此刻，或向西踏入未知境地。
Plagiarize,10E,「你想的和我一樣？」
Seismic Assault,10E,大地以火焰武裝自己。
Hurricane,10E,"「不需羨慕龍獸之美。 等到第一陣狂風把牠們吹得跌跌撞撞，那優雅形象馬上就要破滅。」
～瑪洛術士莫黎墨"
Twincast,10E,模仿是恭維的最危險形式。
Persuasion,10E,熟練的法師想收些什麼，沒人能說得準。
Spiketail Hatchling,10E,牠閃避大海波浪，好因應魔法波動。
Flashfreeze,10E,"「自然？ 火焰？ 哼！ 這兩種混沌產物都難以駕馭。 冰有結構又方正，有時輕若鴻毛，有時重如冰河。 冰裡蘊藏無限力量！」
～霜風會首領亥達"
Cryoclasm,10E,泰瑞西亞居民開始在冰結地表上居住，把此處當成是平穩大地。 在大解凍來臨、裂口四現之前，他們幾乎忘記了其間的不同。
Deathmark,10E,"「據說每片雪花都獨一無二；希望這是真的，因為我再也不想看到這樣一片。 快把屍體清理掉。」
～奇亞多巡邏隊的桑班．蓋德森"
Karplusan Strider,10E,神行客長而遠的步伐，是為適應厚重積雪，以便快速行動。
Luminesce,10E,"「白盾並不是紮在你前臂的那片光亮金屬，而是燃燒在你胸膛的信念。」
～白盾騎士團長
露西妲．斐斯朵"
Ambassador Laquatus,10E,「生命有如一盤棋。 重點在於你是棋手或棋子。」
Shunt,10E,阿朗喜將怒火藏在心中，堅硬明亮如紅寶石。 她用此銳利鋒芒改寫戰爭法則。
Manabarbs,10E,"「我不知道為何人們總說雙面刃不好。 這就是把劍。上面有兩道刃。」
～死鬥戰士卡馬爾"
Shatterstorm,10E,從魔法器械的奇蹟變成一堆冒煙廢鐵，過程簡單至極。
Lavaborn Muse,10E,"「她的聲音蘊含災禍，痛苦而絕望。」
～熔岩術士馬佗克"
Scoria Wurm,10E,深夜時分，西瓦的深處便傳出陣陣嚎聲，像是亞龍們在歌唱著人類出現以前的遠古歲月。
Flamewave Invoker,10E,連最不起眼的鬼怪都潛藏著成大事的潛力～或是壞大事。
Fists of the Anvil,10E,葛隆心中算計著各種可能狀況，其中大多數最好是永遠別說出口。
Goblin Elite Infantry,10E,一嘴好本領。
Thundering Giant,10E,巨人出現前幾秒，你就能感覺到他。
Bloodrock Cyclops,10E,"「獨眼巨人的語言只有五十個字，而其中十個的意思是『殺』。」
～爾泰"
Starlight Invoker,10E,「星光交織而成的星座圖，讓我能追尋族人的破碎歷史。 那閃爍光芒不分晝夜地召喚著，要我快將圖樣補齊。」
Furnace Whelp,10E,幼龍無法了解人類這種生物～既然不想被殺，那他們又為什麼是用肉跟寶藏做的？
Quirion Dryad,10E,"「別低估大自然對人為影響的適應能力。」
～瑪洛術士莫黎墨"
Upwelling,10E,妃雅麗茲許諾了不息黎明、不盡長日。 為此諾言而畏懼者與為其歡慶者一樣多。
Joiner Adept,10E,有天份的學徒能造出各種東西。 大師則讓各種東西都造得出來。
Scion of the Wild,10E,他將為千百滅絕物種復仇。
Recollect,10E,"「逝者的骨骸會訴說他們的故事～只要你瞭解他們的語言。」
～撒芙兒"
Sylvan Scrying,10E,為了瞥一眼妖精的房舍，她得在原野中待上好幾週。
Yavimaya Enchantress,10E,她的根讓自己與森林的願望連結。
Civic Wayfinder,10E,「這巷子不太安全。 跟我來，我可以領你走回市集廣場。」
Aggressive Urge,10E,傾注在單次衝鋒上的荒野力量。
Pincher Beetles,10E,"「哪有這種事！ 怎麼輪到蟲子反過來咬我啦？」
～鬼怪機艙員斯奎"
Craw Wurm,10E,巨爪亞龍最可怕之處，大概便是牠高速衝過森林時所造成的恐怖聲響了。 那巨大的聲響在樹間迴盪不歇，有如同時從四面八方而來。
Condemn,10E,"「既然需簽署的文件一無遺漏，仲裁者當然會放過你。 但我現在就要主持正義！」
～波洛斯公會法師阿勞涅"
Viashino Runner,10E,"「牠先這樣動，然後那樣動，然後我要刺牠的時候，牠跳過我頭上，然後就不見了。」
～鬼怪突擊員珠拉"
Smash,10E,拉尼卡的法律是用來保護工業，而不是保護市民。 老舊的武具均應銷毀而不予修復，如此才能充實工廠的金庫。
Bogardan Firefiend,10E,"「要是哪個傢伙再叫我躺在火邊休息，他就死定了。」
～晴空號的米麗"
Shivan Hellkite,10E,龍鱗可製成強力的盾牌，但你要先取得龍牙來切割它。
Flowstone Slide,10E,"「就像山崩。 卻有尖牙。 一路追你。 甚至爬坡。」
～凡爾西諾亡命者燧足"
Nomad Mythmaker,10E,在荒野草原上，歷史化作微塵。 只剩神話詩人訴說一切的曾是，正是，與將是。
Windborn Muse,10E,"「她的聲音蘊含正義，清晰而不息。」
～雪仇天使愛若瑪"
Kjeldoran Royal Guard,10E,奇亞多朗皇家護衛挺立冰雪苔原，長槍聳立，永遵王誓。
Righteousness,10E,有時候，最強大的力量便是信念之力。
Beacon of Immortality,10E,洞窟內光華滿溢；萬道白芒激射而出，終爾融聚為一。
"Cho-Manno, Revolutionary",10E,「瑪凱迪亞之假面將再也掩藏不住事實。 我們的時代終於來臨了。」
Vedalken Mastermind,10E,維多肯族總保持距離冷眼旁觀他族，一如看待實驗對象或研究標的。
Merfolk Looter,10E,"它現在屬於人魚。
～海難禱文"
Peek,10E,有時你必須尋找心外之意。
Aura Graft,10E,「這不算偷，而更近於廣義的借用。」
Aven Fisher,10E,手握同支長矛，獵捕今朝食物，保衛明日家園。
Hate Weaver,10E,「讓我的仇恨增強你的憤怒。」
Might Weaver,10E,「讓我的力量堅定你的決心。」
Rage Weaver,10E,「讓我的熱情激勵你的勝利。」
Sky Weaver,10E,「讓我的智慧賜與你羽翼。」
Spirit Weaver,10E,「讓我的希望成為你的護盾。」
Phantom Warrior,10E,"「幻影夢枕猶如漫天雪花無盡。 我們自夢境醒轉，又進入另一個夢境。」
～拉爾夫．沃爾多．愛默生，《幻影》"
Cloud Sprite,10E,嬌美的仙子雖為薩帕佐人傳遞訊息，卻拒絕降臨瑪凱迪亞城的骯髒市集。
Telling Time,10E,若能從「顯現未來」進步到「命令未來去做什麼」，就算是大功告成。
Academy Researchers,10E,他們炫耀最新理論的模樣有如戰士揮舞刀劍。
Fog Elemental,10E,"「它是完美的哨兵。 該過關的人可以直接穿越。」
～泰菲力"
Reviving Dose,10E,撒姆尼人的醫療員從不在辛辣刺鼻的靈藥裡加入甘味或茶香。 只消施藥兩回，便能讓大多數戰士如常步行。
Samite Healer,10E,醫療員們終究會得到神賜的健全身心。 其中最虔誠者還將獲賜使他人身體健全的能力。
Skyhunter Prowler,10E,空獵者與其座騎都不知疲累為何，一趟警戒總以日為單位。
Ghost Warden,10E,"「我總以為命運就像鐵柵欄，錯綜複雜而又無從改變。 自從某種力量彎曲命運的鐵杆來救我一命之後，我再也不作如是想。」
～旅行說書人伊洛莫"
Bandage,10E,生命由許多小部分組成。 對醫者而言，這每個小部分都珍貴無比。
Hail of Arrows,10E,"「在我下令前，一支箭都不准射。 在我下令後，永岩城一支箭都不准留。」
～武野將軍"
Steadfast Guard,10E,「瑪凱迪亞敗類，最好把舌頭塞回狗嘴裡。你的白銀巧言與黃金賄賂一出了城，就沒你以為的那麼閃亮。」
Wall of Swords,10E,入侵者前方的大氣迴盪尖嘯，透出無數刀刃的破風聲響，有如不見身影的方陣兵揮舞著兵器。
Icatian Priest,10E,蓋登跪下，感到祝禱士冰涼乾燥的手貼上自己額頭。 數小時後他回復神智，發現自己立於勝利戰場，敵人鮮血濺了滿身。
Aura of Silence,10E,寂靜不總能輕易打破。
Tempest of Light,10E,「讓萬物回歸本我，使天命運行無礙。」
High Ground,10E,在戰場上，就如同在社會中，位置高低是重要的關鍵。
Mogg Fanatic,10E,「我抓到了！ 我抓到了！ 我～」
Discombobulate,10E,"「我說『取他的腦』，不是『打爛他的頭』。」
～激流計劃研究員"
Incinerate,10E,"「對，我認為『燒烤』是個貼切的描述。」
～特務巫師雅亞巴拉德"
Prodigal Pyromancer,10E,「我在看什麼？ 灰燼，死人。」
Anaba Bodyguard,10E,"「想挑戰牛頭怪的人，應該會喜歡自己鮮血的味道。」
～晴空號的米麗"
Stun,10E,"「幸好，人魚不太習慣有腳的對手。」
～晴空號的傑拉爾德"
Counsel of the Soratami,10E,「智慧不是去計數瀑布中有多少水滴， 而是學習為何水要奔向土地。」
Crafty Pathmage,10E,"跟著徑法師
～歐塔利亞用語，意指
「迅速逃離」"
Fugitive Wizard,10E,"「要說法律的地位，大概就是我咒語書的附註吧。」
～漂泊法師西亞妮"
Skyshroud Ranger,10E,就連妖精都算不上熟知天帷森林。 護林兵只是其中最有能力對應未知狀況者。
Stalking Tiger,10E,在傑姆拉叢林中，美麗與危險經常集於一體。
Canopy Spider,10E,牠排除掉森林高處的任何威脅...除了蜘蛛本身。
Femeref Archers,10E,"「我敢打賭你射不中牠的眼睛。」
「左眼還是右眼？」"
Recover,10E,當巴林挖出女兒屍體時，他才真正了解效忠克撒的代價。
Phyrexian Rager,10E,它手下不留活口，但會把最為精粹的部分留給非瑞克西亞。
Essence Drain,10E,"「妖精是對的：死亡必將引領新生。 但真強者不只能體驗此循環，還能一手掌控。」
～天威大魔將寇維克斯"
Assassinate,10E,"「戰爭就是這樣贏的～不需兵士千萬，只消刀鋒一舞。」
—皇家刺客尤霖"
Stronghold Discipline,10E,在烏爾博格，每場叛亂的煽動者身上都沾滿前次叛亂者的鮮血。
Afflict,10E,除非給偷走，否則人們很少注意到自己的心跳。
Sylvan Basilisk,10E,"「我們還不清楚牠長什麼樣子，所以為安全起見，在走出去前誰都不准瞧任何東西。」
～資深探險家帕博準"
Dross Crocodile,10E,"「牠才冒出水面，氣味就撲鼻而來。 那令人作嘔的吐息散發著半消化的腐肉與牠自己發臭內臟的味道。」
～歐瑞克鬥士達夫力"
Mass of Ghouls,10E,"「山谷滿滿都是部隊，但我沒見過這種的。 裡面沒有帳棚，沒有馬匹...只有一望無際的人海，個個扭動呻吟著，好像整個瘟疫村莊都給派來侵略我們一樣。」
～歐尼亞斥候"
Distress,10E,"「話說眼睛是靈魂之窗。 我倒挺喜歡打破窗子往裡瞧。」
～懼像召喚師布蕾德"
Rain of Tears,10E,"「凡人殞命時，會有家人、朋友與夥伴為之哀悼。 大地殞命時，一切與之共亡，沒人能留下追悼。」
～天帷護林兵賈馨"
Goblin Lore,10E,「仔細聽好呀，年輕小鬼。 吃疙瘩蟲的方法很多，但我跟你講，最好的方法是全部搗碎，用兩片鼻涕蟲夾起來吃。」
Deluge,10E,"「生命來自大海，亦將歸於大海。 這個過程越快越好。」
～鱆皇阿博申"
Lure,10E,她所真正偷走的，是把士兵從崗位裡偷出來。
Agonizing Memories,10E,在戰事尾聲、殺戮早已結束後，最沉重的傷痛返家歇息。
Tangle Spider,10E,只有傳聞才能脫網而出。
Treasure Hunter,10E,「先人的寶藏屬於博物館，而不是盜墓人的髒手。」
Hidden Horror,10E,如果邪惡會大剌剌現身，就遠遠不會那麼危險。
Steel Golem,10E,"「造出完美之後，你還能作些什麼？」
～索地威工匠阿肯．達格森"
Juggernaut,10E,攻城巨車建造時刻意作成無法操縱或停止，因此只要將它們對準敵方防禦工事最強的地方，然後下令衝鋒即可。
Sculpting Steel,10E,某位神器師不慎把它掉落在擺滿錢幣的地窖中。 她到現在還沒能把它找出來。
Doubling Cube,10E,其表面刻滿密密麻麻的各式符文；只要你不盯著它，似乎就會自行變化。
Citanul Flute,10E,笛聲之每個音符都模仿不同野獸的呼喊。
Dreamborn Muse,10E,"「她的聲音蘊含洞察，敏銳而真實。」
～實相塑師意悉多"
Denizen of the Deep,10E,根據人魚傳說，深海潛獸在白日結束時吞下地平線，寒夜隨即籠罩汪洋。
Root Maze,10E,該停下片刻來思索這連綿竹叢，糾結樹皮，以及將你擊敗的迷宮。
Rootwater Matriarch,10E,在根潭深處、惡水之底，陸行者的護符毫無效用...除非當作誘餌。
The Hive,10E,"「它們的嗡聲讓我在一哩之外都感到骨頭震動。」
～獵寶者蓋藍提"
Chimeric Staff,10E,杖身解體、發出古怪的鏗鏘聲，化作遍布嘶響刀鋒的奇形異獸。
Graveborn Muse,10E,"「她的聲音蘊含咒詛，執拗而致命。」
～不可近的菲姬"
Field Marshal,10E,在堆積如山的地圖與互相矛盾的回報中，只有他才看得出埋藏其間的動向。
Mortal Combat,10E,群眾吼叫，戰士流血，而死屍高高堆起。 只有柯幫是贏家。
Hurkyl's Recall,10E,河鼓在拉特南學院的研究不足以阻止那兩兄弟，但她的咒藝讓數世紀以來的神器師懂得克制。
Cephalid Constable,10E,鱆人不管理人的治安。 他們要管的是忠誠問題。
Beacon of Destruction,10E,熔爐天恩之景象壯麗至極，但最好的景點可能讓你付出極高代價。
Enormous Baloth,10E,牠的食物包括水果，植物，林地裡的小動物，林地裡的大動物，林地，果園，果農，以及小城鎮。
Elven Riders,10E,「修索林不能隱藏太大的東西。 我們生存之道唯賴速度與技藝。」
Beacon of Unrest,10E,悚慄悽嚎劃破夜空，厄運禍音迴盪雲際。
Midnight Ritual,10E,深深埋葬老朋友，否則他們會帶著蟲來見你。
